"","feature","anovas.Legend_ex_withdraw DenDF","anovas.Legend_ex_withdraw F value","anovas.Legend_ex_withdraw Mean Sq","anovas.Legend_ex_withdraw NumDF","anovas.Legend_ex_withdraw Pr(>F)","anovas.Legend_ex_withdraw Sum Sq","coefs.(Intercept) 2.5 %","coefs.(Intercept) 97.5 %","coefs.(Intercept) df","coefs.(Intercept) Estimate","coefs.(Intercept) Pr(>|t|)","coefs.(Intercept) Std. Error","coefs.(Intercept) t value","coefs.Legend_ex_withdrawDay 2 of washout (T2W) 2.5 %","coefs.Legend_ex_withdrawDay 2 of washout (T2W) 97.5 %","coefs.Legend_ex_withdrawDay 2 of washout (T2W) df","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Estimate","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Pr(>|t|)","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Std. Error","coefs.Legend_ex_withdrawDay 2 of washout (T2W) t value","coefs.Legend_ex_withdrawDay 4 of washout (T4W) 2.5 %","coefs.Legend_ex_withdrawDay 4 of washout (T4W) 97.5 %","coefs.Legend_ex_withdrawDay 4 of washout (T4W) df","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Estimate","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Pr(>|t|)","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Std. Error","coefs.Legend_ex_withdrawDay 4 of washout (T4W) t value","coefs.Legend_ex_withdrawPost-washout (T14W) 2.5 %","coefs.Legend_ex_withdrawPost-washout (T14W) 97.5 %","coefs.Legend_ex_withdrawPost-washout (T14W) df","coefs.Legend_ex_withdrawPost-washout (T14W) Estimate","coefs.Legend_ex_withdrawPost-washout (T14W) Pr(>|t|)","coefs.Legend_ex_withdrawPost-washout (T14W) Std. Error","coefs.Legend_ex_withdrawPost-washout (T14W) t value","anovas.Legend_ex_withdraw Pr(>F).BH","coefs.(Intercept) Pr(>|t|).BH","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Pr(>|t|).BH","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Pr(>|t|).BH","coefs.Legend_ex_withdrawPost-washout (T14W) Pr(>|t|).BH"
"201","Actinomyces timonensis",91.4289681506544,3.66826562162001,3.03093493763111,3,0.0151226731475405,9.09280481289334,-2.24561779993144,-1.46988721399453,93.8495775861309,-1.85775250696299,3.73693310129707e-15,0.197894091946531,-9.38760974968842,-0.974226803153307,-0.0691818380441819,91.0625870918542,-0.521704320598744,0.0262309719252783,0.23088306016029,-2.25960414868268,-1.22105082227709,-0.297548566163503,91.8144362259211,-0.759299694220297,0.001756818730669,0.235591639284715,-3.22294838868486,-0.888091669827589,0.0169532952815359,91.062587095115,-0.435569187273026,0.0624092279894483,0.23088306016029,-1.8865359241628,0.538710593371825,1.04038203949732e-14,0.504447358555953,0.294442819260124,0.925996496156728
"202","Staphylococcus warneri",91.1844339920773,1.09388783357546,0.768402802670432,3,0.355862875784751,2.3052084080113,-2.1745952830245,-1.18349261548954,54.8766952869941,-1.67904394925702,1.47406655130555e-08,0.252836959085129,-6.64081689375047,-0.0403361339553321,0.794152280732594,91.0386452705354,0.376908073388631,0.0799931268744787,0.212883609410751,1.7704889278789,-0.296542497450811,0.556188163950831,91.3371263798321,0.12982283325001,0.55212789825102,0.217537329289689,0.596784164234763,-0.207654508117071,0.626833906570855,91.0386452715891,0.209589699226892,0.327465705598866,0.212883609410751,0.984527178052946,0.888117324831793,2.40324468870439e-08,0.670323991751202,0.990316899229131,0.977025442307036
"203","Staphylococcus schleiferi",91.3302965967225,3.58977140034285,1.92706919554995,3,0.016668969167166,5.78120758664984,-2.95107119730486,-2.12181567512477,58.1716648896582,-2.53644343621482,2.33405965170431e-17,0.211548663322681,-11.9898816488663,-0.221989151248447,0.507514543110653,91.1677158005888,0.142762695931103,0.444990139781949,0.186101300869131,0.767123578741105,-0.82981233282213,-0.0844397873094732,91.5006369103916,-0.457126060065802,0.0182309705162233,0.190149551571371,-2.40403438392661,-0.436576398983658,0.292927295375441,91.1677157979453,-0.0718245518041083,0.700437821623032,0.186101300869131,-0.385943308664007,0.538710593371825,8.35872644499236e-17,0.862545082723336,0.589980800678626,0.977025442307036
"204","Olsenella scatoligenes",91.098646056401,1.01681223460108,0.369427183807314,3,0.38903833227939,1.10828155142194,-0.465809315719234,0.654709491499021,38.7236409312185,0.0944500878898935,0.742866613335804,0.285851887089958,0.330416177592594,-0.373793931590891,0.226351190642644,91.0476090266364,-0.0737213704741238,0.631301612797744,0.153101058735621,-0.481520971069364,-0.434339579291003,0.179268634376523,91.1519881558401,-0.12753547245724,0.417345933019692,0.156535583946335,-0.81473789691782,-0.558871988427768,0.0412731338057667,91.0476090285367,-0.258799427311001,0.094375755285303,0.153101058735621,-1.69038300223582,0.895052607396731,0.759173441433419,0.905591184238587,0.990316899229131,0.952564413859888
"205","[Clostridium] dakarense",91.0757687476306,1.69468539601138,1.76145942765842,3,0.173700783338651,5.28437828297525,2.26888341087888,3.32559182201168,65.6486658983914,2.79723761644528,1.78499420667063e-15,0.269573425702712,10.376533254914,-0.916705804436628,0.0983829495464715,90.8691473204569,-0.409161427445078,0.117571954730137,0.258955971127528,-1.58004245147751,-0.384755859935268,0.652138259200081,91.2924584203582,0.133691199632406,0.614486791223363,0.264518666494445,0.50541310148036,-0.465313909616154,0.549774844366945,90.8691473195633,0.0422304673753952,0.870817801823171,0.258955971127528,0.163079720430922,0.782587400203171,5.19383730968746e-15,0.713605636136596,0.990316899229131,0.977025442307036
"206","Streptococcus gordonii",91.2666635692048,1.59827112240713,1.63318562627919,3,0.19525474449724,4.89955687883758,0.0383459405284355,1.1172719425045,63.0298359117502,0.577808941516465,0.0398026888361006,0.275241282617051,2.09928153227066,-1.04068258205008,-0.0342034246329287,91.0766270013618,-0.537443003341507,0.0391136415852483,0.25675960511421,-2.09317584478464,-0.765451865989441,0.262748630110535,91.4658877310212,-0.251351617939453,0.340459357679598,0.262300864763407,-0.958256916789697,-0.900802414805649,0.105676742611507,91.0766270051011,-0.397562836097071,0.124997501168346,0.25675960511421,-1.54838544762612,0.792329077282439,0.0464549488087079,0.551920263590747,0.990316899229131,0.956853540805191
"207","Caloranaerobacter sp. TR13",91.2476623766516,1.32963093154927,0.616718278696933,3,0.269634653339733,1.8501548360908,-2.71382080080345,-1.97291491343226,61.286969725799,-2.34336785711786,2.36478388819399e-18,0.189010077025743,-12.3981106933187,-0.133811023050403,0.544283275818073,91.0669897630247,0.205236126383835,0.238538917812599,0.172986418173292,1.18642913444358,-0.195507805883432,0.497261271173899,91.4370322448917,0.150876732645234,0.395495067962899,0.176730052827961,0.853712938071179,-0.444569165940215,0.233525132928262,91.0669897599049,-0.105522016505976,0.543379825994461,0.172986418173292,-0.610001742450483,0.851080362570979,9.43661380145983e-18,0.785357502582501,0.990316899229131,0.977025442307036
"208","Streptococcus oralis",91.3185278373338,0.505955726774591,0.337234997573435,3,0.679138649813676,1.0117049927203,0.483059510008134,1.29876945586358,69.9913572867394,0.890914482935859,5.7999477703299e-05,0.208093095661366,4.28132649045532,-0.639021612266556,0.173850639815883,91.0908998317218,-0.232585486225336,0.264980109792047,0.207369180886555,-1.12160102687861,-0.437985373579561,0.392232731340072,91.5573493801337,-0.0228763211197444,0.914222511515172,0.21179422465624,-0.108012015704746,-0.504045429909496,0.308826822172943,91.0908998339682,-0.0976093038682765,0.638978013685867,0.207369180886555,-0.470703040109299,0.948448697824308,8.14130022032908e-05,0.802501137447088,0.990316899229131,0.977025442307036
"209","Streptococcus salivarius",91.1671198902827,1.68045566855622,1.87779504543036,3,0.176725764670427,5.63338513629108,3.47111731479828,4.87508204137476,48.4980573321119,4.17309967808652,1.15643220583133e-15,0.358160848273432,11.6514680434882,-1.11219119523282,-0.0596895048409348,91.0575167746905,-0.585940350036877,0.0316631900888056,0.268500262936943,-2.18227104743836,-0.709772108549371,0.365971232651156,91.2818224286418,-0.171900437949107,0.532621007346964,0.274429364438799,-0.626392289690424,-0.814640319126236,0.237861371265649,91.0575167750553,-0.288389473930294,0.285626996806331,0.268500262936943,-1.07407520117782,0.78357772906782,3.41228939607976e-15,0.52026967243959,0.990316899229131,0.977025442307036
"210","Caldisalinibacter kiritimatiensis",91.1518169432362,0.633302609538618,0.316509845687837,3,0.595414440210978,0.949529537063511,-2.37139118205345,-1.59627875241034,60.4887482464072,-1.9838349672319,1.7266676211068e-14,0.197736396116738,-10.0327254172302,-0.135576160685954,0.568306409090873,90.9744763125227,0.21636512420246,0.231351883944815,0.179565179597422,1.20493920195186,-0.177082860402898,0.54204896726389,91.3376821327533,0.182483053430496,0.322510107579948,0.183455367889208,0.994699994500571,-0.29127223942119,0.412610330355637,90.9744763127554,0.0606690454672232,0.736242247145182,0.179565179597422,0.337866426014446,0.927995739998803,4.41142520270579e-14,0.785357502582501,0.990316899229131,0.977025442307036
"211","Streptococcus sanguinis",91.1990981357953,0.490350312382845,0.469752817497982,3,0.689845530935146,1.40925845249395,0.320264367508116,1.28842745162114,71.0281150809026,0.804345909564629,0.00172961471909328,0.246984917006071,3.25666003946653,-0.780313451030777,0.194213167890413,90.9643081928513,-0.293050141570182,0.241566943692396,0.248608297552438,-1.17876251297835,-0.650100559011236,0.345179914226061,91.4454727877284,-0.152460322392588,0.549680075621531,0.253902745430003,-0.600467403904533,-0.693573136370899,0.280953482550292,90.9643081928322,-0.206309826910304,0.408791100420751,0.248608297552438,-0.829858974706135,0.953944810105037,0.00224367977492286,0.785357502582501,0.990316899229131,0.977025442307036
"212","Globicatella sanguinis",91.1320993706317,0.0949786571334655,0.0673730306764576,3,0.962631343815002,0.202119092029373,-2.47797495338437,-1.74165925667532,89.222995374176,-2.10981710502984,9.20587954901163e-19,0.187839088502905,-11.232045054335,-0.501154711643684,0.337420976129188,90.7911616858517,-0.0818668677572479,0.702846112528899,0.213926300275783,-0.38268725094441,-0.445300193524917,0.410540032398667,91.4906337439099,-0.0173800805631247,0.936725742122518,0.218330600121824,-0.0796044189565135,-0.391279485945379,0.447296201827493,90.7911616878385,0.0280083579410568,0.896124098032816,0.213926300275783,0.130925266808942,0.99902494587212,3.80025963648855e-18,0.92392454381373,0.990316899229131,0.977025442307036
"213","Streptococcus thermophilus",91.4260313527391,1.9941934160257,4.00821392101073,3,0.12037050125326,12.0246417630322,2.77335479678301,4.13968114803212,74.6004060665319,3.45651797240756,2.89895813481395e-15,0.34855904547903,9.91659237434856,-0.905179937981355,0.506395343180308,91.1742397793652,-0.199392297400523,0.581132700967216,0.360102351955441,-0.553710066923406,-0.821022683788516,0.620445977362419,91.690335108709,-0.100288353213049,0.785678643035241,0.367728354327186,-0.272724014977146,-0.102822600713229,1.30875268044843,91.1742397824857,0.602965039867603,0.0974738711876053,0.360102351955441,1.67442683057569,0.725367583267754,8.20718553031788e-15,0.888428241724634,0.990316899229131,0.952564413859888
"214","Streptococcus mutans",90.9868154732836,1.44163191217351,1.63933689708585,3,0.235872724272526,4.91801069125756,-1.29426982951181,0.129864330792722,48.0226253271411,-0.582202749359545,0.115600414286457,0.363306206526733,-1.60251253323057,-1.03530856690444,0.0264338082793762,90.878236405171,-0.504437379312533,0.0657818749924641,0.270857623802964,-1.86237098380323,-0.610644690350673,0.474552668058554,91.10044439845,-0.0680460111460592,0.80639428514807,0.276841147839737,-0.245794426432052,-0.841458912249646,0.220283462934172,90.8782364024467,-0.310587724657737,0.254522973645112,0.270857623802964,-1.14668260134954,0.822252371343553,0.129682927941166,0.648531896984528,0.990316899229131,0.977025442307036
"215","Streptococcus agalactiae",91.4180719736895,1.44421411853831,1.0033464880075,3,0.235108477675501,3.01003946402249,-2.17414014812624,-1.35184451486033,71.6311851081378,-1.76299233149328,2.7953136091687e-12,0.209773148831325,-8.40428024899828,-0.662884321686401,0.167008316133822,91.1826214570256,-0.24793800277629,0.244604186365194,0.211711195809288,-1.1711142711585,-0.522744769267311,0.324811985024625,91.6651391997413,-0.0989663921213432,0.648238890687528,0.216217430773564,-0.457716992414857,-0.23345496903621,0.596437668784013,91.1826214556581,0.181491349873902,0.393549249047976,0.211711195809288,0.857259103280448,0.822252371343553,5.97569592980452e-12,0.785357502582501,0.990316899229131,0.977025442307036
"216","Actinomyces turicensis",91.0071588420591,0.468776458202587,0.381172166617317,3,0.704785569023702,1.14351649985195,-1.14256884112827,-0.138974052067113,59.059670652612,-0.640771446597691,0.0151088075542356,0.256023783339231,-2.50278094573999,-0.702567534045881,0.195253821381502,90.8361359553802,-0.253656856332189,0.271011720641439,0.229040268726692,-1.10747711632696,-0.517410463729859,0.399900258983014,91.1863796226427,-0.0587551023734226,0.802319374220988,0.234012137454694,-0.251077157845276,-0.603436370938735,0.294384984488649,90.8361359557449,-0.154525693225043,0.501601510554058,0.229040268726692,-0.674666049267671,0.963338672747862,0.0184834755189043,0.802501137447088,0.990316899229131,0.977025442307036
"217","Streptococcus pyogenes",91.1303781086876,1.4082123372798,0.954308492218256,3,0.245500739354497,2.86292547665477,-2.78807316091462,-2.10575794948958,99.0666169766327,-2.4469155552021,2.47172347532278e-25,0.174063201366725,-14.0576269768061,-0.749189209919738,0.0704496856596664,90.7237346210791,-0.339369762130036,0.108051213017297,0.209095397171737,-1.62303793732628,-0.814975126183618,0.0211571766142984,91.5585518972363,-0.39690897478466,0.0659852950136253,0.213302976328448,-1.8607756048068,-0.704634218440346,0.115004677139059,90.7237346223225,-0.294814770650643,0.161972556937903,0.209095397171737,-1.40995342144477,0.826223371803488,2.30144919146721e-24,0.704058831175441,0.910716973305135,0.977025442307036
"218","Streptococcus parasanguinis",91.2021448360043,1.79982177294629,1.69723824040491,3,0.152787710025364,5.09171472121474,2.6361200424161,3.72322182396487,58.8518902635171,3.17967093319048,1.24199924637732e-16,0.277326978996473,11.465422313748,-1.02927103988966,-0.0623992456691739,91.0344058370778,-0.545835142779418,0.0294017013398171,0.246655500266089,-2.21294535167705,-0.640621834574602,0.347253814339928,91.3779101494208,-0.146684010117337,0.561967854211441,0.252013724922184,-0.58204770459478,-0.800520166711047,0.166351627509442,91.0344058370705,-0.317084269600802,0.201866076189063,0.246655500266089,-1.2855349637804,0.747669115285701,4.06560690806325e-16,0.504447358555953,0.990316899229131,0.977025442307036
"219","Clostridiales bacterium oral taxon 876",91.0483294999536,0.808152014318653,0.36475717945185,3,0.492557775017819,1.09427153835555,-2.83999752051126,-2.17016515022532,69.8880873559864,-2.50508133536829,5.20649635807633e-23,0.170878744601812,-14.6599937938783,-0.145384943262747,0.523524969792123,90.8180164039698,0.189070013264688,0.270794913187668,0.170643419555448,1.10798303126628,-0.124704921560802,0.558472946972549,91.2899864390356,0.216884012705874,0.216525406438719,0.174283270999409,1.2444339118848,-0.097799714316495,0.571110198738375,90.8180164020308,0.23665524221094,0.168884956602166,0.170643419555447,1.3868407163163,0.927995739998803,3.3822046109054e-22,0.802501137447088,0.990316899229131,0.977025442307036
"220","Chryseobacterium gallinarum",91.0363004674419,0.150925385452046,0.105232449251137,3,0.928848552377452,0.315697347753411,-0.581158440336872,0.919164937810364,39.2760694180094,0.169003248736746,0.66123026199092,0.382742588634688,0.441558514142915,-0.428170881482421,0.403221288549311,90.9812339662912,-0.0124747964665549,0.953226566452095,0.21209373656599,-0.0588173732451242,-0.494423178084281,0.355600271286587,91.0938592981599,-0.069411453398847,0.749629679102948,0.216846701285264,-0.320094578277838,-0.340789416639449,0.490602753392283,90.9812339674252,0.0749066683764168,0.724772605209923,0.21209373656599,0.353177182830718,0.99902494587212,0.678226388676122,0.99090148104103,0.990316899229131,0.977025442307036
"221","Clostridium polynesiense",91.1736150635243,0.0503974547521575,0.0163918860790126,3,0.984954164336856,0.0491756582370379,-0.376118639115146,0.389391057578111,48.035173894222,0.0066362092314825,0.97303241392251,0.195286674329605,0.0339818846025403,-0.233340859280623,0.334494456430134,91.0667675026972,0.0505767985747554,0.727785754730778,0.144858609696344,0.349145961574363,-0.272429544863588,0.307954312620535,91.2854270285688,0.0177623838784734,0.904772446381944,0.14805982713512,0.119967611891532,-0.280095818470341,0.287739497240417,91.0667675052319,0.00382183938503791,0.979009391524728,0.144858609696344,0.0263832394432705,0.99902494587212,0.97303241392251,0.935405617276674,0.990316899229131,0.992031281859398
"222","Streptococcus anginosus",91.1390932474628,1.07369322472616,0.684374883579045,3,0.364304697808346,2.05312465073713,-0.148898870742775,0.779763409521569,55.9305833159238,0.315432269389397,0.188440826116134,0.236907996164601,1.33145471869273,-0.600597135377847,0.194315064984788,90.9869240633547,-0.20314103519653,0.319124125724572,0.202787450849302,-1.00174362045456,-0.238595757309099,0.573662858315549,91.2984906113734,0.167533550503225,0.420898698803359,0.207212638097343,0.808510291850649,-0.415421450309161,0.379490750053474,90.9869240621622,-0.0179653501278436,0.929600854917426,0.202787450849302,-0.0885920211167023,0.888117324831793,0.206422761157282,0.825388942460468,0.990316899229131,0.977025442307036
"223","Bifidobacterium aesculapii",91.1393924897453,0.987122921814614,0.378397822140641,3,0.402520933147653,1.13519346642192,1.32588618957152,2.09966334369139,51.4957235017413,1.71277476663145,1.19342620133993e-11,0.197395758346408,8.67685699520311,-0.462954837145376,0.153499529617592,91.0122623515648,-0.154727653763892,0.327779583605175,0.157261656751216,-0.983886708052854,-0.50151843246537,0.128483101427649,91.2724888421203,-0.18651766551886,0.24885948713369,0.160717630237696,-1.16053021216781,-0.57168576743989,0.0447685993230776,91.0122623528047,-0.263458584058406,0.0973103876504641,0.157261656751216,-1.67528811218866,0.898685356884695,2.41567912251898e-11,0.827544492107159,0.990316899229131,0.952564413859888
"224","Anaerobiospirillum succiniciproducens",91.3001186667174,1.1621362349254,0.762136160297778,3,0.328616591734233,2.28640848089333,-3.26053248013513,-2.53198513430232,84.5626250772831,-2.89625880721873,1.3900518956486e-26,0.185857329925321,-15.5832369290061,-0.217771912648498,0.588534289005083,90.9897208052564,0.185381188178293,0.369836468539303,0.20569413724273,0.901246825326542,-0.617945078622114,0.205123935848251,91.6263329976443,-0.206410571386931,0.328173561876251,0.209970443580247,-0.983045841440275,-0.416143321436809,0.390162880216773,90.989720805871,-0.012990220610018,0.949783126155298,0.20569413724273,-0.0631530912069157,0.888117324831793,1.55315131807137e-25,0.853782260705059,0.990316899229131,0.983829740071867
"225","Streptococcus dysgalactiae",91.3448643154426,0.93258210611485,0.700474603915077,3,0.428340255015859,2.10142381174523,-2.57472332210275,-1.70848894383971,69.9834303034808,-2.14160613297123,1.45077640249019e-14,0.220982218320283,-9.69130525184279,-0.772198927751037,0.0907098676643412,91.1175974351267,-0.340744530043348,0.125113469644737,0.220133839759785,-1.54789709031186,-0.644409493892918,0.236914180323503,91.5833047285833,-0.203747656784707,0.367195712192166,0.224831599245749,-0.906223402174015,-0.502233883253838,0.36067491216154,91.1175974341725,-0.0707794855461494,0.748545703237766,0.220133839759785,-0.321529327900634,0.907850896587241,3.75231674471229e-14,0.718876046742579,0.990316899229131,0.977025442307036
